rm_item_desc;date;amount_rs_crore;prompts_time_1;sequence
RM1.3) Bankers' deposits with RBI ;7/27/2018;506555;7/27/2018;1153
RM1.2) `Other' deposits with RBI ;7/27/2018;23189.41428;7/27/2018;1152
RM2.1.1) RBI's Claims on - Government (net);7/27/2018;633571;7/27/2018;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);7/27/2018;34953;7/27/2018;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;7/27/2018;9632;7/27/2018;1162
RM2.2) Net foreign exchange assets of RBI ;7/27/2018;2773239.444;7/27/2018;1163
RM2.3) Govt't currency liabilities to the public ;7/27/2018;25695.90105;7/27/2018;1164
RM2.4) Net non-monetary liabilities of RBI ;7/27/2018;1024848.03;7/27/2018;1165
RM1) Reserve Money (Liabilities/Components) ;7/27/2018;2452243.315;7/27/2018;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;7/27/2018;44585;7/27/2018;1158
RM2.1.1.1) RBI's Claims on - Central Govt;7/27/2018;633442;7/27/2018;1157
RM1.1) Currency in circulation -Total ;8/2/2019;2170943.665;8/2/2019;1150
RM1.3) Bankers' deposits with RBI ;8/2/2019;555627;8/2/2019;1153
RM1.2) `Other' deposits with RBI ;8/2/2019;30468.8115;8/2/2019;1152
RM2.1.1) RBI's Claims on - Government (net);8/2/2019;1118383;8/2/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/2/2019;-220744;8/2/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/2/2019;7809;8/2/2019;1162
RM2.2) Net foreign exchange assets of RBI ;8/2/2019;2970774.842;8/2/2019;1163
RM2.3) Govt't currency liabilities to the public ;8/2/2019;26000.6654;8/2/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;8/2/2019;1145184.03;8/2/2019;1165
RM1) Reserve Money (Liabilities/Components) ;8/2/2019;2757039.477;8/2/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/2/2019;-212935;8/2/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;8/2/2019;1115595;8/2/2019;1157
RM1.1) Currency in circulation -Total ;12/27/2019;2270344.365;12/27/2019;1150
RM1.3) Bankers' deposits with RBI ;12/27/2019;581929;12/27/2019;1153
RM1.2) `Other' deposits with RBI ;12/27/2019;32668.53;12/27/2019;1152
RM2.1.1) RBI's Claims on - Government (net);12/27/2019;989412;12/27/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/27/2019;-245924;12/27/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/27/2019;6443;12/27/2019;1162
RM2.2) Net foreign exchange assets of RBI ;12/27/2019;3252163.56;12/27/2019;1163
RM2.3) Govt't currency liabilities to the public ;12/27/2019;26238.3652;12/27/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;12/27/2019;1143391.03;12/27/2019;1165
RM1) Reserve Money (Liabilities/Components) ;12/27/2019;2884941.895;12/27/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/27/2019;-239481;12/27/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/27/2019;987342;12/27/2019;1157
RM1.1) Currency in circulation -Total ;2/7/2020;2337524.666;2/7/2020;1150
RM1.3) Bankers' deposits with RBI ;2/7/2020;573077;2/7/2020;1153
RM1.2) `Other' deposits with RBI ;2/7/2020;33446.97169;2/7/2020;1152
RM2.1.1) RBI's Claims on - Government (net);2/7/2020;1015557;2/7/2020;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);2/7/2020;-319642;2/7/2020;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;2/7/2020;6380;2/7/2020;1162
RM2.2) Net foreign exchange assets of RBI ;2/7/2020;3369143.002;2/7/2020;1163
RM2.3) Govt't currency liabilities to the public ;2/7/2020;26279.66623;2/7/2020;1164
RM2.4) Net non-monetary liabilities of RBI ;2/7/2020;1153669.03;2/7/2020;1165
RM1) Reserve Money (Liabilities/Components) ;2/7/2020;2944048.638;2/7/2020;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;2/7/2020;-313262;2/7/2020;1158
RM2.1.1.1) RBI's Claims on - Central Govt;2/7/2020;1005672;2/7/2020;1157
RM1.1) Currency in circulation -Total ;4/17/2020;2506298.517;4/17/2020;1150
RM1.3) Bankers' deposits with RBI ;4/17/2020;470869;4/17/2020;1153
RM1.2) `Other' deposits with RBI ;4/17/2020;38892.1717;4/17/2020;1152
RM2.1.1) RBI's Claims on - Government (net);4/17/2020;1211995;4/17/2020;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);4/17/2020;-433991;4/17/2020;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;4/17/2020;7066;4/17/2020;1162
RM2.2) Net foreign exchange assets of RBI ;4/17/2020;3658405.202;4/17/2020;1163
RM2.3) Govt't currency liabilities to the public ;4/17/2020;26347.5166;4/17/2020;1164
RM2.4) Net non-monetary liabilities of RBI ;4/17/2020;1453763.03;4/17/2020;1165
RM1) Reserve Money (Liabilities/Components) ;4/17/2020;3016059.688;4/17/2020;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;4/17/2020;-426925;4/17/2020;1158
RM2.1.1.1) RBI's Claims on - Central Govt;4/17/2020;1211209;4/17/2020;1157
RM1.1) Currency in circulation -Total ;11/13/2020;2777388.523;11/13/2020;1150
RM1.3) Bankers' deposits with RBI ;11/13/2020;494286;11/13/2020;1153
RM1.2) `Other' deposits with RBI ;11/13/2020;41760.583;11/13/2020;1152
RM2.1.1) RBI's Claims on - Government (net);11/13/2020;1022936;11/13/2020;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/13/2020;-528027;11/13/2020;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/13/2020;14736;11/13/2020;1162
RM2.2) Net foreign exchange assets of RBI ;11/13/2020;4258516.613;11/13/2020;1163
RM2.3) Govt't currency liabilities to the public ;11/13/2020;26540.523;11/13/2020;1164
RM2.4) Net non-monetary liabilities of RBI ;11/13/2020;1481267.03;11/13/2020;1165
RM1) Reserve Money (Liabilities/Components) ;11/13/2020;3313435.106;11/13/2020;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/13/2020;-513291;11/13/2020;1158
RM2.1.1.1) RBI's Claims on - Central Govt;11/13/2020;1001531;11/13/2020;1157
RM1.1) Currency in circulation -Total ;12/17/2021;2998476.861;12/17/2021;1150
RM1.3) Bankers' deposits with RBI ;12/17/2021;741304.68;12/17/2021;1153
RM1.2) `Other' deposits with RBI ;12/17/2021;48456.00046;12/17/2021;1152
RM2.1.1) RBI's Claims on - Government (net);12/17/2021;1127230.15;12/17/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/17/2021;-615204.56;12/17/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/17/2021;1945.29;12/17/2021;1162
RM2.2) Net foreign exchange assets of RBI ;12/17/2021;4664424.66;12/17/2021;1163
RM2.3) Govt't currency liabilities to the public ;12/17/2021;27538.75103;12/17/2021;1164
RM2.4) Net non-monetary liabilities of RBI ;12/17/2021;1417696.75;12/17/2021;1165
RM1) Reserve Money (Liabilities/Components) ;12/17/2021;3788237.541;12/17/2021;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/17/2021;-613259.27;12/17/2021;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/17/2021;1113698.42;12/17/2021;1157
RM1.1) Currency in circulation -Total ;12/31/2021;2986901.272;12/31/2021;1150
RM1.3) Bankers' deposits with RBI ;12/31/2021;764828.46;12/31/2021;1153
RM1.2) `Other' deposits with RBI ;12/31/2021;51045.40505;12/31/2021;1152
RM2.1.1) RBI's Claims on - Government (net);12/31/2021;1194334.66;12/31/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/31/2021;-664928.41;12/31/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/31/2021;2094.3;12/31/2021;1162
RM2.2) Net foreign exchange assets of RBI ;12/31/2021;4550652.005;12/31/2021;1163
RM2.3) Govt't currency liabilities to the public ;12/31/2021;27664.27217;12/31/2021;1164
RM2.4) Net non-monetary liabilities of RBI ;12/31/2021;1307041.69;12/31/2021;1165
RM1) Reserve Money (Liabilities/Components) ;12/31/2021;3802775.137;12/31/2021;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/31/2021;-662834.11;12/31/2021;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/31/2021;1187700.36;12/31/2021;1157
RM1.1) Currency in circulation -Total ;12/14/2018;2023895.065;12/14/2018;1150
RM1.3) Bankers' deposits with RBI ;12/14/2018;577603;12/14/2018;1153
RM1.2) `Other' deposits with RBI ;12/14/2018;27826.6713;12/14/2018;1152
RM2.1.1) RBI's Claims on - Government (net);12/14/2018;793792;12/14/2018;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/14/2018;103621;12/14/2018;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/14/2018;8531;12/14/2018;1162
RM2.2) Net foreign exchange assets of RBI ;12/14/2018;2811754.701;12/14/2018;1163
RM2.3) Govt't currency liabilities to the public ;12/14/2018;25786.0647;12/14/2018;1164
RM2.4) Net non-monetary liabilities of RBI ;12/14/2018;1114160.03;12/14/2018;1165
RM1) Reserve Money (Liabilities/Components) ;12/14/2018;2629324.736;12/14/2018;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/14/2018;112152;12/14/2018;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/14/2018;786783;12/14/2018;1157
RM1.1) Currency in circulation -Total ;6/7/2019;2219596.488;6/7/2019;1150
RM1.3) Bankers' deposits with RBI ;6/7/2019;545907;6/7/2019;1153
RM1.2) `Other' deposits with RBI ;6/7/2019;29647.2177;6/7/2019;1152
RM2.1.1) RBI's Claims on - Government (net);6/7/2019;1005996;6/7/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);6/7/2019;-74379;6/7/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;6/7/2019;8798;6/7/2019;1162
RM2.2) Net foreign exchange assets of RBI ;6/7/2019;2926676.248;6/7/2019;1163
RM2.3) Govt't currency liabilities to the public ;6/7/2019;25954.4877;6/7/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;6/7/2019;1097895.03;6/7/2019;1165
RM1) Reserve Money (Liabilities/Components) ;6/7/2019;2795150.705;6/7/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;6/7/2019;-65581;6/7/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;6/7/2019;1000637;6/7/2019;1157
RM1.1) Currency in circulation -Total ;8/23/2019;2188500.665;8/23/2019;1150
RM1.3) Bankers' deposits with RBI ;8/23/2019;556860;8/23/2019;1153
RM1.2) `Other' deposits with RBI ;8/23/2019;30837.8115;8/23/2019;1152
RM2.1.1) RBI's Claims on - Government (net);8/23/2019;1044878;8/23/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/23/2019;-109748;8/23/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/23/2019;7856;8/23/2019;1162
RM2.2) Net foreign exchange assets of RBI ;8/23/2019;3065399.842;8/23/2019;1163
RM2.3) Govt't currency liabilities to the public ;8/23/2019;26000.6654;8/23/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;8/23/2019;1258188.03;8/23/2019;1165
RM1) Reserve Money (Liabilities/Components) ;8/23/2019;2776198.477;8/23/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/23/2019;-101892;8/23/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;8/23/2019;1044617;8/23/2019;1157
RM1.3) Bankers' deposits with RBI ;8/30/2019;575794;8/30/2019;1153
RM1.1) Currency in circulation -Total ;12/20/2019;2272066.1;12/20/2019;1150
RM1.3) Bankers' deposits with RBI ;12/20/2019;603702;12/20/2019;1153
RM1.2) `Other' deposits with RBI ;12/20/2019;33978.9115;12/20/2019;1152
RM2.1.1) RBI's Claims on - Government (net);12/20/2019;979921;12/20/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/20/2019;-202797;12/20/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/20/2019;6702;12/20/2019;1162
RM2.2) Net foreign exchange assets of RBI ;12/20/2019;3222838.942;12/20/2019;1163
RM2.3) Govt't currency liabilities to the public ;12/20/2019;26178.0996;12/20/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;12/20/2019;1123096.03;12/20/2019;1165
RM1) Reserve Money (Liabilities/Components) ;12/20/2019;2909747.011;12/20/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/20/2019;-196095;12/20/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/20/2019;978707;12/20/2019;1157
RM1.1) Currency in circulation -Total ;1/10/2020;2297761.365;1/10/2020;1150
RM1.3) Bankers' deposits with RBI ;1/10/2020;580497;1/10/2020;1153
RM1.2) `Other' deposits with RBI ;1/10/2020;32999.53001;1/10/2020;1152
RM2.1.1) RBI's Claims on - Government (net);1/10/2020;1068159;1/10/2020;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);1/10/2020;-321794;1/10/2020;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;1/10/2020;6211;1/10/2020;1162
RM2.2) Net foreign exchange assets of RBI ;1/10/2020;3259843.56;1/10/2020;1163
RM2.3) Govt't currency liabilities to the public ;1/10/2020;26238.36524;1/10/2020;1164
RM2.4) Net non-monetary liabilities of RBI ;1/10/2020;1127400.03;1/10/2020;1165
RM1) Reserve Money (Liabilities/Components) ;1/10/2020;2911257.895;1/10/2020;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;1/10/2020;-315583;1/10/2020;1158
RM2.1.1.1) RBI's Claims on - Central Govt;1/10/2020;1060612;1/10/2020;1157
RM1.1) Currency in circulation -Total ;7/16/2021;2977459.384;7/16/2021;1150
RM1.3) Bankers' deposits with RBI ;7/16/2021;706277.02;7/16/2021;1153
RM1.2) `Other' deposits with RBI ;7/16/2021;49915.2879;7/16/2021;1152
RM2.1.1) RBI's Claims on - Government (net);7/16/2021;1097776.08;7/16/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);7/16/2021;-563799.84;7/16/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;7/16/2021;9633.02;7/16/2021;1162
RM2.2) Net foreign exchange assets of RBI ;7/16/2021;4547425.108;7/16/2021;1163
RM2.3) Govt't currency liabilities to the public ;7/16/2021;27052.5137;7/16/2021;1164
RM2.4) Net non-monetary liabilities of RBI ;7/16/2021;1384435.19;7/16/2021;1165
RM1) Reserve Money (Liabilities/Components) ;7/16/2021;3733651.692;7/16/2021;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;7/16/2021;-554166.82;7/16/2021;1158
RM2.1.1.1) RBI's Claims on - Central Govt;7/16/2021;1091991.7;7/16/2021;1157
RM1.1) Currency in circulation -Total ;8/6/2021;2953982.34;8/6/2021;1150
RM1.3) Bankers' deposits with RBI ;8/6/2021;717316.56;8/6/2021;1153
RM1.2) `Other' deposits with RBI ;8/6/2021;46204.0064;8/6/2021;1152
RM2.1.1) RBI's Claims on - Government (net);8/6/2021;1153979.2;8/6/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/6/2021;-699291.7;8/6/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/6/2021;8575.98;8/6/2021;1162
RM2.2) Net foreign exchange assets of RBI ;8/6/2021;4588630.886;8/6/2021;1163
RM2.3) Govt't currency liabilities to the public ;8/6/2021;27123.92;8/6/2021;1164
RM2.4) Net non-monetary liabilities of RBI ;8/6/2021;1361515.38;8/6/2021;1165
RM1) Reserve Money (Liabilities/Components) ;8/6/2021;3717502.906;8/6/2021;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/6/2021;-690715.72;8/6/2021;1158
RM2.1.1.1) RBI's Claims on - Central Govt;8/6/2021;1146769.82;8/6/2021;1157
RM1.1) Currency in circulation -Total ;2/4/2022;3053482.238;2/4/2022;1150
RM1.3) Bankers' deposits with RBI ;2/4/2022;737438.03;2/4/2022;1153
RM1.2) `Other' deposits with RBI ;2/4/2022;52935.5751;2/4/2022;1152
RM2.1.1) RBI's Claims on - Government (net);2/4/2022;1186131.09;2/4/2022;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);2/4/2022;-637085.18;2/4/2022;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;2/4/2022;2140.3;2/4/2022;1162
RM2.2) Net foreign exchange assets of RBI ;2/4/2022;4544462.855;2/4/2022;1163
RM2.3) Govt't currency liabilities to the public ;2/4/2022;27764.1278;2/4/2022;1164
RM2.4) Net non-monetary liabilities of RBI ;2/4/2022;1279557.35;2/4/2022;1165
RM1) Reserve Money (Liabilities/Components) ;2/4/2022;3843855.843;2/4/2022;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;2/4/2022;-634944.88;2/4/2022;1158
RM2.1.1.1) RBI's Claims on - Central Govt;2/4/2022;1177755.9;2/4/2022;1157
RM1.1) Currency in circulation -Total ;12/24/2021;2996038.391;12/24/2021;1150
RM1.3) Bankers' deposits with RBI ;12/24/2021;697250.98;12/24/2021;1153
RM1.2) `Other' deposits with RBI ;12/24/2021;50976.60505;12/24/2021;1152
RM2.1.1) RBI's Claims on - Government (net);12/24/2021;1091480.32;12/24/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/24/2021;-622634.13;12/24/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/24/2021;2130.29;12/24/2021;1162
RM2.2) Net foreign exchange assets of RBI ;12/24/2021;4595536.025;12/24/2021;1163
RM2.3) Govt't currency liabilities to the public ;12/24/2021;27538.75103;12/24/2021;1164
RM2.4) Net non-monetary liabilities of RBI ;12/24/2021;1349785.28;12/24/2021;1165
RM1) Reserve Money (Liabilities/Components) ;12/24/2021;3744265.976;12/24/2021;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/24/2021;-620503.84;12/24/2021;1158
RM2.1.1.1) RBI's Claims on - Central Govt;12/24/2021;1086335.25;12/24/2021;1157
RM1.1) Currency in circulation -Total ;1/21/2022;3036653.032;1/21/2022;1150
RM1.3) Bankers' deposits with RBI ;1/21/2022;706377.05;1/21/2022;1153
RM1.2) `Other' deposits with RBI ;1/21/2022;51561.98505;1/21/2022;1152
RM2.1.1) RBI's Claims on - Government (net);1/21/2022;1051849;1/21/2022;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);1/21/2022;-529430.33;1/21/2022;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;1/21/2022;3522.83;1/21/2022;1162
RM2.2) Net foreign exchange assets of RBI ;1/21/2022;4540700.305;1/21/2022;1163
RM2.3) Govt't currency liabilities to the public ;1/21/2022;27664.27217;1/21/2022;1164
RM2.4) Net non-monetary liabilities of RBI ;1/21/2022;1299714.01;1/21/2022;1165
RM1) Reserve Money (Liabilities/Components) ;1/21/2022;3794592.067;1/21/2022;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;1/21/2022;-525907.5;1/21/2022;1158
RM2.1.1.1) RBI's Claims on - Central Govt;1/21/2022;1048992.44;1/21/2022;1157
RM1.1) Currency in circulation -Total ;5/18/2018;1935541.46;5/18/2018;1150
RM1.3) Bankers' deposits with RBI ;5/18/2018;524895;5/18/2018;1153
RM1.2) `Other' deposits with RBI ;5/18/2018;21950.64795;5/18/2018;1152
RM2.1.1) RBI's Claims on - Government (net);5/18/2018;611003;5/18/2018;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);5/18/2018;10082;5/18/2018;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;5/18/2018;9533;5/18/2018;1162
RM2.2) Net foreign exchange assets of RBI ;5/18/2018;2817801.678;5/18/2018;1163
RM2.3) Govt't currency liabilities to the public ;5/18/2018;25696.45984;5/18/2018;1164
RM2.4) Net non-monetary liabilities of RBI ;5/18/2018;991729.03;5/18/2018;1165
RM1) Reserve Money (Liabilities/Components) ;5/18/2018;2482387.108;5/18/2018;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;5/18/2018;19615;5/18/2018;1158
RM2.1.1.1) RBI's Claims on - Central Govt;5/18/2018;606900;5/18/2018;1157
RM1.1) Currency in circulation -Total ;10/11/2019;2226618.215;10/11/2019;1150
RM1.3) Bankers' deposits with RBI ;10/11/2019;566023;10/11/2019;1153
RM1.2) `Other' deposits with RBI ;10/11/2019;32846.8115;10/11/2019;1152
RM2.1.1) RBI's Claims on - Government (net);10/11/2019;998186;10/11/2019;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);10/11/2019;-221522;10/11/2019;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;10/11/2019;7612;10/11/2019;1162
RM2.2) Net foreign exchange assets of RBI ;10/11/2019;3111004.842;10/11/2019;1163
RM2.3) Govt't currency liabilities to the public ;10/11/2019;26045.215;10/11/2019;1164
RM2.4) Net non-monetary liabilities of RBI ;10/11/2019;1095838.03;10/11/2019;1165
RM1) Reserve Money (Liabilities/Components) ;10/11/2019;2825488.026;10/11/2019;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;10/11/2019;-213910;10/11/2019;1158
RM2.1.1.1) RBI's Claims on - Central Govt;10/11/2019;993049;10/11/2019;1157
RM1.1) Currency in circulation -Total ;2/19/2021;2836655.087;2/19/2021;1150
RM1.3) Bankers' deposits with RBI ;2/19/2021;535097.63;2/19/2021;1153
RM1.2) `Other' deposits with RBI ;2/19/2021;42909.2415;2/19/2021;1152
RM2.1.1) RBI's Claims on - Government (net);2/19/2021;1098831.14;2/19/2021;1156
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);2/19/2021;-551146.54;2/19/2021;1159
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;2/19/2021;7370.36;2/19/2021;1162
RM2.2) Net foreign exchange assets of RBI ;2/19/2021;4237500.272;2/19/2021;1163
